File_Error	Corrected
shnti	Shanti
SUKOON	Sukoon
sukooon	Sukoon
Shiiva	Shivaa
SHIAVAA	Shivaa
asha	Aasha
AASHAA	Aasha
aasha	Aasha
durga	Durgaa
DUURGA	Durgaa
DURGA	Durgaa
HAAWA	Hawa
HAWAA	Hawa
Rosnhi	Roshni
ROSHNNI	Roshni
SHAANTI	Shanti
Shanti	Shanti
PAKORA	Pakora
Paokra	Pakora
Virasat	Virasat
VIRASAT	Virasat
viirasat	Virasat
BBandhan	Bandhan
Bandhaan	Bandhan
Dost	Dost
doost	Dost
paanniu	Paaniu
Paainu	Paaniu
Paaniiu	Paaniu
Paniu	Paaniu
jalebi	Jalebi
jlebi	Jalebi
AAMA	Aama
Aamaa	Aama
aama	Aama
aaama	Aama
KHUUHSBOO	Khushboo
KKhushboo	Khushboo
PALLEE	Palee
plee	Palee
PLAEEE	Pala
Palee	Palee
Kshann	Kshan
kshna	Kshana
nirvvna	Nirvana
nirvana	Nirvana
BHAJAN	Bhajan
BHAJAN	Bhajan
bhjan	Bhajan
bhjan	Bhajan
IDLLI	Idli
Ildi	Idli
VVirasatn	Virasatn
VIRASATN	Virasatn
virasatn	Virasatn
MATTAR	Matar
MATAR	Matar
smitaaa	Asmita
sAmitaa	Asmita
asmitaa	Asmita
prme	Prem
perm	Prem
umeedeee	Umeedee
UMEEDEE	Umeedee
uumeedee	Umeedee
SAVERA	Savera
sveraa	Savera
svera	Savera
savera	Savera
KSAHNA	Kshana
kshanaa	Kshana
skhanna	Sukoona
kshan	Kshan
Asmitaaa	Asmita
Asmita	Asmita
Paakora	Pakora
pkora	Pakora
pakoar	Pakora
pkora	Pakora
PRERNNAA	Prerna
PRERNAA	Prerna
prerna	Prerna
MATARA	Matara
MATARRA	Matara
Mattaar	Matar
msukaan	Muskan
muuskan	Muskan
Muskan	Muskan
mmuskn	Muskan
ROSHNIEEE	Roshniee
roshniee	Roshniee
Manzzilaa	Manzila
mannzilaa	Manzila
mannzilaa	Manzila
dost	Dost
dots	Dosa
dostt	Dost
dostt	Dost
ziindagi	Zindagi
ziindgi	Zindagi
paanii	Paani
paani	Paani
Paanni	Paani
paanni	Paani
SAMOSA	Samosa
SAMOSA	Samosa
Samosaa	Samosa
Samoas	Samosa
DDOSAU	Dosau
DOSSAU	Dosau
dosu	Dosa
MATRAA	Matara
matara	Matara
safarnn	Safarn
sfarn	Safarn
saafarn	Safarn
Sfarn	Safarn
snskaar	Sanskaar
sansskaar	Sanskaar
SWAR	Swar
swar	Swar
aloo	Aloo
Alolo	Aloo
looo	Aloo
saanjih	Saanjh
Saannjhi	Saanjhi
SAANJHI	Saanjhi
biryani	Biryani
Biryani	Biryani
Yaadeeni	Yaadeini
yaaddein	Yaadein
nirrvna	Nirvana
NIRVANA	Nirvana
NIRVANA	Nirvana
NIRVANNA	Nirvana
MUSKKAN	Muskan
MUSKAN	Muskan
Musskan	Muskan
KSHAN	Kshan
KKshan	Kshan
Kshn	Kshan
mehmaan	Mehmaan
mehman	Mehmaan
MEHHMAAN	Mehmaan
MEHMAAAN	Mehmaan
jlebi	Jalebi
JALEBI	Jalebi
saannatau	Sannatau
snnataau	Sannatau
sannatau	Sannatau
didl	Dil
Dill	Dil
MATAAR	Matar
MATAR	Matar
mtar	Matar
MATAR	Matar
idli	Idli
IDLI	Idli
dili	Dili
MUEEDNN	Umeedn
umemedn	Umeedn
PPAKORA	Pakora
PPakora	Pakora
Pakkora	Pakora
Pakoroa	Pakora
KALAKAAR	Kalakar
aKlakar	Kalakar
KALAKKAR	Kalakar
KALAKARR	Kalakar
DRUGAA	Durgaa
druga	Durgaa
DDurga	Durgaa
Durga	Durgaa
matrubbhashaaa	Matrubhasha
Matrubhashaaa	Matrubhasha
hawa	Hawa
HAWA	Hawa
HAAWA	Hawa
hawa	Hawa
Sanskaarr	Sanskaar
SANSKAAR	Sanskaar
SNASKAAAR	Sanskaar
Sanskaar	Sanskaar
ZINDDAGI	Zindagi
Zindggi	Zindagi
zindagii	Zindagi
zindgi	Zindagi
mattar	Matar
MATAR	Matar
mataar	Matar
mtar	Matar
ladduu	Ladduu
aLdduu	Ladduu
laddduu	Ladduu
ladduu	Ladduu
Bachpan	Bachpan
baachpan	Bachpan
bachpan	Bachpan
Baachpan	Bachpan
LADDDU	Ladduu
LADDDU	Ladduu
lddu	Ladduu
LADDU	Ladduu
raaat	Raat
rraat	Raat
RAAT	Raat
savera	Savera
saveera	Savera
Savera	Savera
savera	Savera
roti	Roti
Rotii	Roti
ROTI	Roti
rooti	Roti
Ummeed	Umeed
Umeed	Umeed
Umeed	Umeed
umeed	Umeed
DURGGA	Durgaa
Durgaa	Durgaa
DURGA	Durgaa
durg	Durgaa
SANANTA	Sannata
SANNAATA	Sannata
KHWAAB	Khwaab
khwaab	Khwaab
khhwaab	Khwaab
dostu	Dostu
Dostu	Dostu
DoDstu	Dostu
PAANEERAA	Paneera
pnneeraa	Paneera
paneeraa	Paneera
bandhna	Bandhanaa
Bandhan	Bandhan
yaadeini	Yaadeini
YAADEEINI	Yaadeini
Yadeinni	Yaadeini
Yaaddeini	Yaadeini
Asmiita	Asmita
Asmitt	Asmita
ASMITA	Asmita
asmmita	Asmita
KHUSHII	Khushi
khusshii	Khushi
khushii	Khushi
pneer	Paneer
PANEEER	Paneer
JANAAMEE	Janamee
janammee	Janamee
JJANMAEE	Janama
Swar	Swar
SWAR	Swar
Swaar	Swar
Swar	Swar
safaara	Safaraa
safafra	Safaraa
SAFARA	Safaraa
SANSKAAAR	Sanskaar
SANSKAAR	Sanskaar
SANNSKAAR	Sanskaar
LADDU	Ladduu
ldddu	Ladduu
nirvanai	Nirvanai
nirvanai	Nirvanai
nirvanai	Nirvanai
Chawwal	Chawal
Chawal	Chawal
Bhiindi	Bhindi
bhindi	Bhindi
BBHINID	Bhindi
desh	Desh
Deseh	Dosaee
dehs	Dosa
DDesh	Desh
Sanksaar	Sanskaar
SSanskaar	Sanskaar
PANAI	Paani
PANAI	Paani
paani	Paani
KSHHNAU	Kshana
Kshaanu	Kshanu
kshanu	Kshanu
bhagwan	Bhagwan
Bhgwan	Bhagwan
BHAGWWAN	Bhagwan
saanjh	Saanjh
saanjh	Saanjh
desh	Desh
DESH	Desh
DEHS	Dosa
dessh	Desh
din	Din
dini	Dini
din	Din
Bhhaturaaa	Bhatura
Bhturaaaa	Bhatura
Bhatuuraaa	Bhatura
BHATURAAA	Bhatura
Samosa	Samosa
smmosa	Samosa
SAMOSA	Samosa
Smosaa	Samosa
Mehmaaan	Mehmaan
Mehmman	Mehmaan
Mhemaan	Mehmaan
laddun	Laddun
LADDDUN	Laddun
LADDUN	Laddun
ldddun	Laddun
shivi	Shivi
SSHIIV	Shiv
sshivi	Shivi
opojja	Pooja
Pooja	Pooja
ppooj	Pooja
POOJA	Pooja
GULABJAMUUN	Gulabjamun
GULABJAMUN	Gulabjamun
Gulabjamun	Gulabjamun
GGLUABJAMUN	Gulabjamun
BHINDI	Bhindi
hBindi	Bhindi
bhindi	Bhindi
bhindi	Bhindi
chawwal	Chawal
CChawal	Chawal
CHAWAL	Chawal
SFAAAR	Safar
saffar	Safar
ashaii	Aashai
AAashai	Aashai
Aashaai	Aashai
prernee	Prernaee
prernee	Prernaee
pprernaee	Prernaee
prernaee	Prernaee
banddhan	Bandhan
Badnhan	Bandhan
Bndhann	Bandhan
Bnadhan	Bandhan
janam	Janam
janam	Janam
jjanam	Janam
MATAR	Matar
MATAR	Matar
mtar	Matar
yadein	Yaadein
yaaadein	Yaadein
yaadein	Yaadein
yaadeein	Yaadein
Zindagi	Zindagi
zindgi	Zindagi
rrotiu	Rotiu
Rotiu	Rotiu
ROTIU	Rotiu
BHAKTIAAA	Bhaktia
bhaktiaa	Bhaktia
bhakitaa	Bhakti
Bandegaiaaa	Bandegaiaa
Bandegaiaa	Bandegaiaa
BBANDEGAIAA	Bandegaiaa
YAADEINI	Yaadeini
Yaadeini	Yaadeini
Yadeini	Yaadeini
gulabjamunu	Gulabjamunu
gullabjamunu	Gulabjamunu
gulabjamunu	Gulabjamunu
mtarubhashaaa	Matrubhasha
mtruubhsahaaa	Matrubhasha
MATRUBHASHAAAA	Matrubhasha
Mtrubhashaaa	Matrubhasha
dossa	Dosa
Dos	Dosa
BAANDHAN	Bandhan
abndhan	Bandhan
BANHDAAN	Bandhan
BANDHAN	Bandhan
CHHAWAL	Chawal
chawal	Chawal
svera	Savera
Svera	Savera
SSAVERA	Savera
durga	Durgaa
ddurga	Durgaa
durga	Durgaa
Durga	Durgaa
desshaa	Desha
DESHAAA	Desha
Samossaee	Samosaee
smmosaee	Samosaee
pal	Pal
ppal	Pal
pl	Pal
MEHHMAAN	Mehmaan
mehmman	Mehmaan
MMEHMAAN	Mehmaan
MMehman	Mehmaan
shiivn	Shivn
SShivn	Shivn
shivn	Shivn
aloo	Aloo
Alooo	Aloo
amsiita	Asmita
asmitta	Asmita
hhumsfarn	Humsafarn
humsafarn	Humsafarn
humsafarn	Humsafarn
BHATURAA	Bhatura
bhhtura	Bhatura
BHATURA	Bhatura
idli	Idli
idil	Idli
IDLII	Idli
MAUSAM	Mausam
maausam	Mausam
Mausma	Mausama
mausam	Mausam
Baandegaiu	Bandegaiu
bandegaiu	Bandegaiu
bandegaiu	Bandegaiu
Jleebi	Jalebi
JALEBI	Jalebi
jalebi	Jalebi
chii	Chai
Chai	Chai
CHAAI	Chai
chhia	Chaiaa
ajnaam	Janam
JJANAM	Janam
loo	Aloo
laoo	Aloo
Alooo	Aloo
aaloo	Aloo
mehmaana	Mehmaana
mehmaanaa	Mehmaana
Mhemanaa	Mehmaana
mehmaanna	Mehmaana
dina	Dinaa
dinaa	Dinaa
humsafaraa	Humsafaraa
Huumsafara	Humsafaraa
ashaa	Aasha
aaasah	Aasha
AAASHA	Aasha
SAMSOA	Samosa
ssamosa	Samosa
Halaw	Halwa
halwaa	Halwa
HALWA	Halwa
HLAWWA	Hawa
PAL	Pal
pal	Pal
mausam	Mausam
mausam	Mausam
Musam	Mausam
kalakar	Kalakar
KALAKKAR	Kalakar
Janaamaa	Janama
janamaa	Janama
jnamaa	Janama
JANAMAA	Janama
Virasta	Virasata
virasat	Virasat
VIRAASAT	Virasat
saanjhh	Saanjh
Saanjjh	Saanjh
SAANHJ	Saanjh
SAANJJH	Saanjh
shiv	Shiv
shhiv	Shiv
shhiv	Shiv
shivv	Shiv
geet	Geet
geeet	Geet
Geett	Geet
Zindaggi	Zindagi
ZINDAGI	Zindagi
IZNDAGII	Zindagi
zindgi	Zindagi
KSHAN	Kshan
kkhsn	Khushin
kshaan	Kshan
Kshan	Kshan
hSnti	Sannatai
SHANTTI	Shanti
Shtni	Shakti
Bandhhan	Bandhan
bndhan	Bandhan
bndahn	Bandhan
Aloo	Aloo
aaloo	Aloo
durgau	Durgau
dduragu	Durgaa
durgau	Durgau
Drugu	Durgaa
Bhatura	Bhatura
bhaatrua	Bhatura
Dal	Dal
dal	Dal
DAL	Dal
DHARRTI	Dharti
DDharti	Dharti
DHHATRI	Dharti
krishna	Krishna
krishna	Krishna
krisshn	Krishna
SANNAATA	Sannata
Sannata	Sannata
Sannaata	Sannata
SANNATA	Sannata
huumsfar	Humsafar
HMUSAFAR	Humsafar
Hummsafar	Humsafar
BHATURA	Bhatura
Bhhtura	Bhatura
BHATURA	Bhatura
SHAKTI	Shakti
Shakti	Shakti
Shakti	Shakti
shakti	Shakti
nirvana	Nirvana
NIRAVNA	Nirvana
Nirvna	Nirvana
NIRVANNA	Nirvana
rrama	Ramaa
ramma	Ramaa
Raama	Ramaa
aRma	Aama
SAMOSA	Samosa
SAMOSA	Samosa
smosa	Samosa
smosa	Samosa
BHAAGWNA	Bhagwana
bhagwan	Bhagwan
bhhagwan	Bhagwan
bhgwan	Bhagwan
bnndhan	Bandhan
bandhan	Bandhan
IDDLI	Idli
iidil	Idli
idli	Idli
Janamm	Janam
Jannam	Janam
JANAM	Janam
jnamm	Janam
Janam	Janam
JJanam	Janam
Shiiv	Shiv
SHHIV	Shiv
shiiv	Shiv
Shiv	Shiv
Aashha	Aasha
Aasha	Aasha
aasha	Aasha
Manzil	Manzil
Maanzil	Manzil
MANZIL	Manzil
MMEHMAAN	Mehmaan
mehmaan	Mehmaan
EMHMAAN	Mehmaan
Alooi	Alooi
oloi	Alooi
paneer	Paneer
pneerr	Paneer
smitta	Asmita
asmita	Asmita
asmita	Asmita
dost	Dost
dost	Dost
Dostt	Dost
CHAI	Chai
CHHAI	Chai
Chaai	Chai
Chaai	Chai
PAARIVAARN	Parivaarn
Parivaaarn	Parivaarn
pariivaarn	Parivaarn
privaarn	Parivaarn
maussami	Mausami
Musaim	Mausam
bbhkti	Bhakti
bbhakti	Bhakti
bhkti	Bhakti
roshin	Roshni
ROSHNI	Roshni
matrubhasha	Matrubhasha
Mtrubhasha	Matrubhasha
MATTRUBHASHA	Matrubhasha
Matrrubhasha	Matrubhasha
Matrubhhashaa	Matrubhasha
MATRUBHASAHAA	Matrubhasha
dil	Dil
Dil	Dil
dil	Dil
roshni	Roshni
rooshni	Roshni
sanskaar	Sanskaar
Sanskaar	Sanskaar
NIRVANAA	Nirvana
nirvana	Nirvana
nirvvana	Nirvana
Virasat	Virasat
Virasat	Virasat
IVRASAT	Virasat
hdartii	Dharti
dharti	Dharti
dhatri	Dharti
dhharti	Dharti
POOJAAA	Pooja
poojaaaa	Pooja
POOJAAA	Pooja
durg	Durgaa
durga	Durgaa
DUURGA	Durgaa
Raataa	Raataa
Raataa	Raataa
Bachpan	Bachpan
bachppan	Bachpan
bachpan	Bachpan
Bachppan	Bachpan
SSaanjhee	Saanjhee
sanjhee	Saanjhee
saanjhee	Saanjhee
prrem	Prem
PREM	Prem
BHAGWAN	Bhagwan
BBhagwna	Bhagwana
Krsihhna	Krishna
Krishna	Krishna
haawa	Hawa
Hawa	Hawa
Niravna	Nirvana
nirvna	Nirvana
nrivana	Nirvana
NIRVANA	Nirvana
ssanskaar	Sanskaar
Snskaar	Sanskaar
aaasha	Aasha
aassha	Aasha
aAshaa	Aasha
dall	Dal
DaDl	Dal
DAL	Dal
DAAL	Dal
Rooti	Roti
rooit	Roti
BACHPANI	Bachpani
BBachpani	Bachpani
Bachpani	Bachpani
bhatura	Bhatura
bhhatura	Bhatura
BHATUAR	Bhatura
Shaakti	Shakti
SHAKTI	Shakti
shakti	Shakti
asmita	Asmita
smita	Asmita
smmita	Asmita
CHAIAA	Chaiaa
Chaaiaa	Chaiaa
CHAIAA	Chaiaa
SAPANA	Sapna
SPANA	Sapna
SSpna	Sapna
Sapna	Sapna
durgga	Durgaa
durrga	Durgaa
durgga	Durgaa
PPOOJAI	Poojai
poojai	Poojai
pooji	Poojai
prem	Prem
prrema	Prema
PPREMA	Prema
PPrema	Prema
rrm	Ram
Ram	Ram
rm	Ram
ram	Ram
Haalawu	Halwa
HALWAUU	Halwau
shakti	Shakti
sshakti	Shakti
SHAKTTI	Shakti
BHATTURA	Bhatura
bhattura	Bhatura
durrga	Durgaa
DURGA	Durgaa
GANESHEE	Ganeshee
gnesheee	Ganeshee
gganeshee	Ganeshee
GANNESHEE	Ganeshee
MANZILU	Manzilu
Mannzilu	Manzilu
laaddu	Ladduu
LADDU	Ladduu
bhakati	Bhakti
BHAKTTI	Bhakti
svvera	Savera
SAVERAA	Savera
vsvera	Savera
SANSKARA	Sanskaara
Sanskaar	Sanskaar
Khushiuu	Khushiu
KKHUSHIU	Khushiu
khushiu	Khushiu
Khushiu	Khushiu
BHAJAAN	Bhajan
Bhajann	Bhajan
bhajan	Bhajan
Aassha	Aasha
aashha	Aasha
aasha	Aasha
assha	Aasha
savera	Savera
SAVERA	Savera
MUSSKANEE	Muskanee
umsknee	Muskanee
muskkanee	Muskanee
sapna	Sapna
saapna	Sapna
SAPNA	Sapna
pakorra	Pakora
pakkora	Pakora
klakar	Kalakar
kalakkar	Kalakar
kalakarr	Kalakar
kaalaakr	Kalakar
jjalebi	Jalebi
AJALEBI	Jalebi
JALEBBI	Jalebi
JALEBI	Jalebi
muksan	Muskan
musskan	Muskan
muskan	Muskan
MUSKANN	Muskan
bhnindi	Bhindi
BHINNDI	Bhindi
BHINDII	Bhindi
bhindi	Bhindi
dseha	Desha
Deshha	Desha
dehsa	Dosa
Deshaa	Desha
svear	Savera
SAVERA	Savera
SSAVERA	Savera
umeedn	Umeedn
umeedn	Umeedn
ummeedn	Umeedn
umeedn	Umeedn
Durgii	Durgai
durgaai	Durgai
Durgi	Durgai
pyararaa	Pyaaraa
ppyaaraa	Pyaaraa
yparraa	Pyaaraa
Pyyaaraa	Pyaaraa
aam	Aam
Aam	Aam
Laddu	Ladduu
laddu	Ladduu
Roti	Roti
rotoi	Roti
bhgwani	Bhagwani
Bhgwani	Bhagwani
BHAGWANI	Bhagwani
dil	Dil
Dil	Dil
diil	Dil
dill	Dil
rohsni	Roshni
roshin	Roshni
Roshin	Roshni
BHAGWANEE	Bhagwanee
bbhgwaene	Bhagwanee
POOJA	Pooja
pojo	Pooja
BIYRANIA	Biryaniaa
biryaniaa	Biryaniaa
humsfar	Humsafar
huumsafar	Humsafar
hhumfsar	Humsafar
Idli	Idli
IDDLI	Idli
dili	Dili
Deshh	Desh
deehs	Dosa
desh	Desh
desh	Desh
shaktti	Shakti
Shakti	Shakti
matar	Matar
matar	Matar
matar	Matar
paneer	Paneer
paaneer	Paneer
paneeer	Paneer
paneer	Paneer
uGlabjamun	Gulabjamun
GULABJAMUN	Gulabjamun
BBHINDI	Bhindi
bhidndi	Bhindi
bhindi	Bhindi
bhaturaeee	Bhaturaee
bhaturaee	Bhaturaee
BHATURAEE	Bhaturaee
bhatauraee	Bhaturaee
PRASADD	Prasad
pprasad	Prasad
prsaad	Prasad
praasad	Prasad
DILNN	Diln
DIILN	Diln
Panneeru	Paneeru
Pnaeerru	Paneeru
PANEEERU	Paneeru
parivaarr	Parivaar
Parivaar	Parivaar
geettn	Geetn
GEETN	Geetn
Janaam	Janam
janam	Janam
Janamm	Janam
lasssi	Lassii
lassii	Lassii
musam	Mausam
MMAUSAM	Mausam
mtar	Matar
maatar	Matar
MATAR	Matar
MATAR	Matar
matrubhasha	Matrubhasha
Matrubhhasha	Matrubhasha
MATRUBHAASHA	Matrubhasha
zinndagi	Zindagi
zindgi	Zindagi
geet	Geet
Geet	Geet
swaru	Swaru
SSwrau	Swara
SWARU	Swaru
humsaafar	Humsafar
HHumsafar	Humsafar
HUMSAFAR	Humsafar
roshni	Roshni
Roshni	Roshni
bachppan	Bachpan
bachpann	Bachpan
bachpan	Bachpan
Baachpan	Bachpan
poojaa	Pooja
POOAJ	Pooja
POOOJA	Pooja
Pooja	Pooja
diil	Dil
DIIL	Dil
Dil	Dil
durgg	Durgaa
duurga	Durgaa
dugr	Durgaa
pprenr	Premn
prerna	Prerna
prerna	Prerna
Prerna	Prerna
snnskaar	Sanskaar
ASNSKAAR	Sanskaar
sappna	Sapna
SAPNA	Sapna
spnna	Sapna
Spna	Sapna
Spna	Sapna
pSna	Sapna
Sapna	Sapna
SAPNA	Sapna
DAL	Dal
dall	Dal
Dal	Dal
Dll	Dal
DAAL	Dal
DALL	Dal
mmuskan	Muskan
muksan	Muskan
MUSSKAN	Muskan
PPREMI	Premi
Premi	Premi
preemi	Premi
AALOO	Aloo
Aloo	Aloo
Alooo	Aloo
Alooo	Aloo
DINA	Dinaa
ddina	Dinaa
Gannesnh	Ganesh
Ganenshn	Ganeshn
manzil	Manzil
mmanzil	Manzil
Manzil	Manzil
mnzil	Manzil
PARIVAAR	Parivaar
parivaaar	Parivaar
parviaar	Parivaar
sanskaar	Sanskaar
sanskaar	Sanskaar
sansskaar	Sanskaar
saanskaar	Sanskaar
bhindi	Bhindi
BBhindi	Bhindi
BHINDI	Bhindi
bhindi	Bhindi
MATRUBHASHHA	Matrubhasha
MATRUBHHASHA	Matrubhasha
MATRUBHASHA	Matrubhasha
MATRUBBHASHA	Matrubhasha
raat	Raat
raat	Raat
raat	Raat
PRASAAD	Prasad
prassad	Prasad
dal	Dal
Dl	Dal
dadl	Dal
KHUSHBOO	Khushboo
hkushboo	Khushboo
KHSUHBOO	Khushboo
doost	Dost
Dostt	Dost
SAPNA	Sapna
SAPNA	Sapna
sapna	Sapna
LADDU	Ladduu
lddud	Ladduu
laddu	Ladduu
laddu	Ladduu
ypyaaru	Pyaaru
Pyaaru	Pyaaru
PYAARUU	Pyaaru
HUMSAAFR	Humsafar
Humsafar	Humsafar
humsfar	Humsafar
virasaat	Virasat
Virssat	Virasat
PAKORAAU	Pakorau
pkaoorau	Pakorau
pakorau	Pakorau
kporau	Pakorau
HAWAI	Hawai
hawwai	Hawai
hwaii	Hawai
hwai	Hawai
saanjh	Saanjh
Saanjh	Saanjh
saanjh	Saanjh
saaanjh	Saanjh
halwaaa	Halwa
Hllawaa	Hawa
Hlwaaaa	Halwa
HALWWAAA	Halwa
lasssi	Lassii
Lssi	Lassii
lassi	Lassii
shiv	Shiv
Shiv	Shiv
Idlli	Idli
Idlli	Idli
PAANI	Paani
Panii	Paani
paaani	Paani
khushboo	Khushboo
Khushboo	Khushboo
khsuhbooo	Khushboo
chai	Chai
CHAI	Chai
bachpanaa	Bachpanaa
bachhpanaa	Bachpanaa
bachpnaaa	Bachpanaa
sahaktiee	Shaktiee
shaktiee	Shaktiee
PYAARR	Pyaar
Pyara	Pyaaraa
pyaaar	Pyaar
Nirvnaaa	Nirvana
Nirvnaaa	Nirvana
NIRVANAA	Nirvana
dal	Dal
DALL	Dal
Dall	Dal
DDAL	Dal
chi	Chai
Chhi	Chai
CHHAI	Chai
chhi	Chai
zindgiee	Zindagiee
izndagiee	Zindagiee
ZINDAGIEE	Zindagiee
Zindgieee	Zindagiee
bhajaanu	Bhajanu
Bhjanu	Bhajanu
rat	Raat
raatt	Raat
raaat	Raat
raat	Raat
ODSST	Dost
oDsst	Dost
DOST	Dost
RAAM	Ram
rm	Ram
ramm	Ram
Umeed	Umeed
UEMEED	Umeed
mueeed	Umeed
Dinn	Din
DINN	Din
DIIN	Din
DIN	Din
rosshin	Roshni
Roshhni	Roshni
Paener	Paneer
paneeer	Paneer
Khwaaab	Khwaab
KHAWAB	Khwaab
Saanjhaa	Saanjha
saanjha	Saanjha
bbhajan	Bhajan
BHAJAAN	Bhajan
dal	Dal
dl	Dal
Parivvaar	Parivaar
APRIVAAAR	Parivaar
pprviaar	Parivaar
parivaar	Parivaar
lassi	Lassii
lassi	Lassii
SAFARN	Safarn
SAFARNN	Safarn
Safarn	Safarn
bhaktiaa	Bhaktia
bhaktiaa	Bhaktia
bhaktiaa	Bhaktia
apaneer	Paneer
Paaneer	Paneer
armm	Aam
Rm	Ram
ramm	Ram
RAM	Ram
Idlii	Idli
idli	Idli
IDLLI	Idli
dilli	Dili
saanjh	Saanjh
SAAANJH	Saanjh
SAANJH	Saanjh
PAANII	Paani
panaii	Paani
paaani	Paani
paani	Paani
aasimta	Asmita
asmiita	Asmita
DAL	Dal
dall	Dal
Daal	Dal
privaar	Parivaar
parivaaar	Parivaar
Pneera	Paneera
pneeera	Paneera
pneerra	Paneera
bhhgwan	Bhagwan
BHGAWAN	Bhagwan
Prrerna	Prerna
prerna	Prerna
Perrn	Pyaarn
bhajaan	Bhajan
Bhhajan	Bhajan
bhajan	Bhajan
ORTI	Roti
rooti	Roti
ORTI	Roti
BHAKTI	Bhakti
HBAKTI	Bhakti
BHATKI	Bhakti
aPkora	Pakora
Pakora	Pakora
ALOOO	Aloo
AAloo	Aloo
Samosauu	Samosau
Samosau	Samosau
samosau	Samosau
JANAAM	Janam
janam	Janam
JANAM	Janam
JANAM	Janam
Halwaaa	Halwa
halwaaa	Halwa
kllakar	Kalakar
kalakar	Kalakar
kalakar	Kalakar
klakar	Kalakar
ROTIAAA	Rotia
ROTIAAA	Rotia
RROTIAA	Rotia
KHUSHBOOAAA	Khushbooaa
Khushbooaaa	Khushbooaa
khuushin	Khushin
khhushin	Khushin
khushin	Khushin
sapna	Sapna
Sapna	Sapna
SAPNA	Sapna
sapnna	Sapna
SHIVV	Shiv
Shiiv	Shiv
sihv	Shiv
Bhttura	Bhatura
bhatura	Bhatura
BHATURAA	Bhatura
Bhttura	Bhatura
dostuu	Dostu
odstu	Dostu
DOSTU	Dostu
dostu	Dostu
sswr	Swar
swar	Swar
nsnata	Sannata
sannata	Sannata
prem	Prem
PPREM	Prem
BANDEGAIIEE	Bandegaiee
BANDDGEAIEE	Bandegaiee
bnadeggaiee	Bandegaiee
kshann	Kshan
Kshnn	Kshan
kshana	Kshana
KSHAN	Kshan
Bhaajan	Bhajan
BHAJAN	Bhajan
DHARTTI	Dharti
DDHARTI	Dharti
dhrti	Dharti
umuskan	Muskan
MUSKAN	Muskan
MUSSKAN	Muskan
LADDU	Ladduu
Laaddu	Ladduu
Ldduu	Ladduu
LADDU	Ladduu
bbiryani	Biryani
biryanni	Biryani
BIRYANI	Biryani
ADLL	Idli
Dl	Dal
samoosa	Samosa
saamosa	Samosa
Saomosa	Samosa
dhratii	Dharti
dharttii	Dharti
DHATRIII	Dharti
poojja	Pooja
POOOJA	Pooja
opoj	Pooja
Pooj	Pooja
bndegaai	Bandegai
bandegai	Bandegai
BANNDEGAI	Bandegai
UMEEED	Umeed
umeeed	Umeed
UMEED	Umeed
UMEEED	Umeed
hKwaaab	Khwaab
Khwaab	Khwaab
Muskna	Muskana
musakn	Muskan
muskaan	Muskan
khushi	Khushi
hKushi	Khushi
Dlil	Dil
dill	Dil
SHIHV	Shiv
SHIV	Shiv
ssvera	Savera
SAVERA	Savera
pall	Pal
pl	Pal
Dinnn	Din
diinn	Din
Dnin	Din
DALAA	Dala
DALAA	Dala
Dalaa	Dala
DALAAA	Dala
CHAINN	Chain
hcain	Chain
chhain	Chain
saanjjh	Saanjh
sanjh	Saanjh
SAANJH	Saanjh
Shaktii	Shakti
sshakti	Shakti
shaktti	Shakti
Rotii	Roti
Rotti	Roti
SWARAA	Swara
swraa	Swara
swsara	Swara
SWARA	Swara
Zinadggi	Zindagi
ZNIDAGGI	Zindagi
ZINDAGI	Zindagi
IZNDAGI	Zindagi
PYAAR	Pyaar
pyaaar	Pyaar
hlwa	Halwa
HALLWA	Halwa
ahlwa	Alooaa
PAL	Pal
Pll	Pal
Pall	Pal
pal	Pal
Humsaffar	Humsafar
HUMSAFRA	Humsafaraa
Kshaan	Kshan
KSHAAN	Kshan
KHSAN	Kshan
hawaa	Hawa
Hwaa	Hawa
HHawaa	Hawa
hawaa	Hawa
DOSA	Dosa
DOSA	Dosa
Pooji	Poojai
ppooij	Pooja
bhkkti	Bhakti
bhaakti	Bhakti
MMUSKAN	Muskan
MUSKANN	Muskan
muskann	Muskan
raat	Raat
rat	Raat
Pli	Pali
plpi	Pali
paali	Pali
plli	Pali
matrubhashaai	Matrubhashai
MATRUBHASHAI	Matrubhashai
sansakar	Sanskaar
Sanskaar	Sanskaar
Snskakar	Sanskaar
BIYRANI	Biryani
biryani	Biryani
Dsoa	Dosa
dossa	Dosa
Virassat	Virasat
Vriasat	Virasat
VIRSAAT	Virasat
Matrubhassha	Matrubhasha
matrubhasha	Matrubhasha
MATRUBHASHA	Matrubhasha
nirvana	Nirvana
Nirvana	Nirvana
NIRVANA	Nirvana
hawau	Hawau
hawau	Hawau
hwaau	Hawau
CHAIEEE	Chaiee
chaiee	Chaiee
chaiiee	Chaiee
CHHAIEE	Chaiee
RASGULLAA	Rasgullaa
rsgulla	Rasgullaa
Rsgulla	Rasgullaa
dal	Dal
DAL	Dal
dl	Dal
shantii	Shanti
SHANTI	Shanti
khushoboo	Khushboo
khushsboo	Khushboo
Biryaniaa	Biryaniaa
biryniaa	Biryaniaa
BIRYANIAA	Biryaniaa
