File_Error	Corrected
Asmitaaa	Asmita
Asmita	Asmita
Paakora	Pakora
pkora	Pakora
pakoar	Pakora
pkora	Pakora
PRERNNAA	Prerna
PRERNAA	Prerna
prerna	Prerna
MATARA	Matara
MATARRA	Matara
Mattaar	Matar
msukaan	Muskan
muuskan	Muskan
Muskan	Muskan
mmuskn	Muskan
ROSHNIEEE	Roshniee
roshniee	Roshniee
Manzzilaa	Manzila
mannzilaa	Manzila
mannzilaa	Manzila
dost	Dost
dots	Dosa
dostt	Dost
dostt	Dost
ziindagi	Zindagi
ziindgi	Zindagi
paanii	Paani
paani	Paani
Paanni	Paani
paanni	Paani
SAMOSA	Samosa
SAMOSA	Samosa
Samosaa	Samosa
Samoas	Samosa
DDOSAU	Dosau
DOSSAU	Dosau
dosu	Dostu
MATRAA	Matara
matara	Matara
safarnn	Safarn
sfarn	Safarn
saafarn	Safarn
Sfarn	Safarn
snskaar	Sanskaar
sansskaar	Sanskaar
SWAR	Swar
swar	Swar
aloo	Dal
Alolo	Aloo
looo	Aloo
saanjih	Saanjh
Saannjhi	Saanjhi
SAANJHI	Saanjhi
biryani	Biryani
Biryani	Biryani
Yaadeeni	Yaadeini
yaaddein	Yaadein
nirrvna	Nirvana
NIRVANA	Nirvana
NIRVANA	Nirvana
NIRVANNA	Nirvana
MUSKKAN	Muskan
MUSKAN	Muskan
Musskan	Muskan
KSHAN	Kshan
KKshan	Kshan
Kshn	Kshan
mehmaan	Mehmaan
mehman	Mehmaan
MEHHMAAN	Mehmaan
MEHMAAAN	Mehmaan
jlebi	Jalebi
JALEBI	Jalebi
saannatau	Sannatau
snnataau	Sannatau
sannatau	Sannatau
didl	Dil
Dill	Dil
MATAAR	Matar
MATAR	Matar
mtar	Matar
MATAR	Matar
idli	Idli
IDLI	Idli
dili	Idli
MUEEDNN	Umeedn
umemedn	Umeedn
PPAKORA	Pakora
PPakora	Pakora
Pakkora	Pakora
Pakoroa	Pakora
KALAKAAR	Kalakar
aKlakar	Kalakar
KALAKKAR	Kalakar
KALAKARR	Kalakar
DRUGAA	Durga
druga	Durga
DDurga	Durga
Durga	Durga
matrubbhashaaa	Matrubhasha
Matrubhashaaa	Matrubhasha
hawa	Chawal
HAWA	Chawal
HAAWA	Chawal
hawa	Chawal
Sanskaarr	Sanskaar
SANSKAAR	Sanskaar
SNASKAAAR	Sanskaar
Sanskaar	Sanskaar
ZINDDAGI	Zindagi
Zindggi	Zindagi
zindagii	Zindagi
zindgi	Zindagi
mattar	Matar
MATAR	Matar
mataar	Matar
mtar	Matar
ladduu	Laddu
aLdduu	Dalu
laddduu	Laddu
ladduu	Laddu
Bachpan	Bachpan
baachpan	Bachpan
bachpan	Bachpan
Baachpan	Bachpan
LADDDU	Laddu
LADDDU	Laddu
lddu	Dilu
LADDU	Laddu
raaat	Virasat
rraat	Virasat
RAAT	Virasat
savera	Savera
saveera	Savera
Savera	Savera
savera	Savera
roti	Roti
Rotii	Roti
ROTI	Roti
rooti	Roti
Ummeed	Umeed
Umeed	Umeed
Umeed	Umeed
umeed	Umeed
DURGGA	Durga
Durgaa	Durga
DURGA	Durga
durg	Durga
SANANTA	Sannata
SANNAATA	Sannata
KHWAAB	Khwaab
khwaab	Khwaab
khhwaab	Khwaab
dostu	Dostu
Dostu	Dostu
DoDstu	Dostu
PAANEERAA	Paneera
pnneeraa	Paneera
paneeraa	Paneera
bandhna	Bandhana
Bandhan	Bandhan
yaadeini	Yaadeini
YAADEEINI	Yaadeini
Yadeinni	Yaadeini
Yaaddeini	Yaadeini
Asmiita	Asmita
Asmitt	Asmita
ASMITA	Asmita
asmmita	Asmita
KHUSHII	Khushi
khusshii	Khushi
khushii	Khushi
pneer	Paneer
PANEEER	Paneer
JANAAMEE	Janamee
janammee	Janamee
JJANMAEE	Janama
Swar	Swar
SWAR	Swar
Swaar	Swar
Swar	Swar
safaara	Safara
safafra	Safara
SAFARA	Safara
SANSKAAAR	Sanskaar
SANSKAAR	Sanskaar
SANNSKAAR	Sanskaar
LADDU	Laddu
ldddu	Dilu
nirvanai	Nirvanai
nirvanai	Nirvanai
nirvanai	Nirvanai
Chawwal	Chawal
Chawal	Chawal
Bhiindi	Bhindi
bhindi	Bhindi
BBHINID	Bhindi
desh	Desh
Deseh	Desh
dehs	Desh
DDesh	Desh
Sanksaar	Sanskaar
SSanskaar	Sanskaar
PANAI	Sapnai
PANAI	Sapnai
paani	Paani
KSHHNAU	Krishnau
Kshaanu	Kshanu
kshanu	Kshanu
bhagwan	Bhagwan
Bhgwan	Bhagwan
BHAGWWAN	Bhagwan
saanjh	Saanjh
saanjh	Saanjh
desh	Desh
DESH	Desh
DEHS	Desh
dessh	Desh
din	Din
dini	Dini
din	Din
Bhhaturaaa	Bhatura
Bhturaaaa	Bhatura
Bhatuuraaa	Bhatura
BHATURAAA	Bhatura
Samosa	Samosa
smmosa	Samosa
SAMOSA	Samosa
Smosaa	Samosa
Mehmaaan	Mehmaan
Mehmman	Mehmaan
Mhemaan	Mehmaan
laddun	Laddun
LADDDUN	Laddun
LADDUN	Laddun
ldddun	Laddun
shivi	Shivi
SSHIIV	Shiv
sshivi	Shivi
opojja	Pooja
Pooja	Pooja
ppooj	Pooja
POOJA	Pooja
GULABJAMUUN	Gulabjamun
GULABJAMUN	Gulabjamun
Gulabjamun	Gulabjamun
GGLUABJAMUN	Gulabjamun
BHINDI	Bhindi
hBindi	Bhindi
bhindi	Bhindi
bhindi	Bhindi
chawwal	Chawal
CChawal	Chawal
CHAWAL	Chawal
SFAAAR	Humsafar
saffar	Safar
ashaii	Aashai
AAashai	Aashai
Aashaai	Aashai
prernee	Prernaee
prernee	Prernaee
pprernaee	Prernaee
prernaee	Prernaee
banddhan	Bandhan
Badnhan	Bandhan
Bndhann	Bandhan
Bnadhan	Bandhan
janam	Janam
janam	Janam
jjanam	Janam
MATAR	Matar
MATAR	Matar
mtar	Matar
yadein	Yaadein
yaaadein	Yaadein
yaadein	Yaadein
yaadeein	Yaadein
Zindagi	Zindagi
zindgi	Zindagi
rrotiu	Rotiu
Rotiu	Rotiu
ROTIU	Rotiu
BHAKTIAAA	Bhaktia
bhaktiaa	Bhaktia
bhakitaa	Bhaktia
Bandegaiaaa	Bandegaia
Bandegaiaa	Bandegaia
BBANDEGAIAA	Bandegaia
YAADEINI	Yaadeini
Yaadeini	Yaadeini
Yadeini	Yaadeini
gulabjamunu	Gulabjamunu
gullabjamunu	Gulabjamunu
gulabjamunu	Gulabjamunu
mtarubhashaaa	Matrubhasha
mtruubhsahaaa	Matrubhasha
MATRUBHASHAAAA	Matrubhasha
Mtrubhashaaa	Matrubhasha
dossa	Dosa
Dos	Dosa
BAANDHAN	Bandhan
abndhan	Bandhan
BANHDAAN	Bandhan
BANDHAN	Bandhan
CHHAWAL	Chawal
chawal	Chawal
svera	Savera
Svera	Savera
SSAVERA	Savera
durga	Durga
ddurga	Durga
durga	Durga
Durga	Durga
desshaa	Desha
DESHAAA	Desha
Samossaee	Samosaee
smmosaee	Samosaee
pal	Dal
ppal	Dal
pl	Dal
MEHHMAAN	Mehmaan
mehmman	Mehmaan
MMEHMAAN	Mehmaan
MMehman	Mehmaan
shiivn	Shivn
SShivn	Shivn
shivn	Shivn
aloo	Dal
Alooo	Dal
amsiita	Asmita
asmitta	Asmita
hhumsfarn	Humsafarn
humsafarn	Humsafarn
humsafarn	Humsafarn
BHATURAA	Bhatura
bhhtura	Bhatura
BHATURA	Bhatura
idli	Idli
idil	Bhindi
IDLII	Idli
MAUSAM	Mausam
maausam	Mausam
Mausma	Mausama
mausam	Mausam
Baandegaiu	Bandegaiu
bandegaiu	Bandegaiu
bandegaiu	Bandegaiu
Jleebi	Jalebi
JALEBI	Jalebi
jalebi	Jalebi
chii	Shiv
Chai	Chai
CHAAI	Chai
chhia	Chaia
ajnaam	Janam
JJANAM	Janam
loo	Aloo
laoo	Pala
Alooo	Dal
aaloo	Dal
mehmaana	Mehmaana
mehmaanaa	Mehmaana
Mhemanaa	Mehmaana
mehmaanna	Mehmaana
dina	Dina
dinaa	Dina
humsafaraa	Humsafara
Huumsafara	Humsafara
ashaa	Aasha
aaasah	Aasha
AAASHA	Aasha
SAMSOA	Samosa
ssamosa	Samosa
Halaw	Pala
halwaa	Halwa
HALWA	Halwa
HLAWWA	Chawal
PAL	Dal
pal	Dal
mausam	Mausam
mausam	Mausam
Musam	Mausam
kalakar	Kalakar
KALAKKAR	Kalakar
Janaamaa	Janama
janamaa	Janama
jnamaa	Janama
JANAMAA	Janama
Virasta	Virasata
virasat	Virasat
VIRAASAT	Virasat
saanjhh	Saanjh
Saanjjh	Saanjh
SAANHJ	Kshan
SAANJJH	Saanjh
shiv	Shiv
shhiv	Shiv
shhiv	Shiv
shivv	Shiv
geet	Geet
geeet	Geet
Geett	Geet
Zindaggi	Zindagi
ZINDAGI	Zindagi
IZNDAGII	Zindagi
zindgi	Zindagi
KSHAN	Kshan
kkhsn	Khushin
kshaan	Kshan
Kshan	Kshan
hSnti	Shanti
SHANTTI	Shanti
Shtni	Roshni
Bandhhan	Bandhan
bndhan	Bandhan
bndahn	Bandhan
Aloo	Dal
aaloo	Dal
durgau	Durgau
dduragu	Durgau
durgau	Durgau
Drugu	Ladduu
Bhatura	Bhatura
bhaatrua	Bhatura
Dal	Dal
dal	Dal
DAL	Dal
DHARRTI	Dharti
DDharti	Dharti
DHHATRI	Bhaturai
krishna	Krishna
krishna	Krishna
krisshn	Krishna
SANNAATA	Sannata
Sannata	Sannata
Sannaata	Sannata
SANNATA	Sannata
huumsfar	Humsafar
HMUSAFAR	Humsafar
Hummsafar	Humsafar
BHATURA	Bhatura
Bhhtura	Bhatura
BHATURA	Bhatura
SHAKTI	Shakti
Shakti	Shakti
Shakti	Shakti
shakti	Shakti
nirvana	Nirvana
NIRAVNA	Nirvana
Nirvna	Nirvana
NIRVANNA	Nirvana
rrama	Rama
ramma	Rama
Raama	Rama
aRma	Rama
SAMOSA	Samosa
SAMOSA	Samosa
smosa	Samosa
smosa	Samosa
BHAAGWNA	Bhagwana
bhagwan	Bhagwan
bhhagwan	Bhagwan
bhgwan	Bhagwan
bnndhan	Bandhan
bandhan	Bandhan
IDDLI	Idli
iidil	Bhindi
idli	Idli
Janamm	Janam
Jannam	Janam
JANAM	Janam
jnamm	Janam
Janam	Janam
JJanam	Janam
Shiiv	Shiv
SHHIV	Shiv
shiiv	Shiv
Shiv	Shiv
Aashha	Aasha
Aasha	Aasha
aasha	Aasha
Manzil	Manzil
Maanzil	Manzil
MANZIL	Manzil
MMEHMAAN	Mehmaan
mehmaan	Mehmaan
EMHMAAN	Mehmaan
Alooi	Pali
oloi	Alooi
paneer	Paneer
pneerr	Paneer
smitta	Asmita
asmita	Asmita
asmita	Asmita
dost	Dost
dost	Dost
Dostt	Dost
CHAI	Chai
CHHAI	Chai
Chaai	Chai
Chaai	Chai
PAARIVAARN	Parivaarn
Parivaaarn	Parivaarn
pariivaarn	Parivaarn
privaarn	Parivaarn
maussami	Mausami
Musaim	Mausam
bbhkti	Shakti
bbhakti	Shakti
bhkti	Shakti
roshin	Roshnin
ROSHNI	Roshni
matrubhasha	Matrubhasha
Mtrubhasha	Matrubhasha
MATTRUBHASHA	Matrubhasha
Matrrubhasha	Matrubhasha
Matrubhhashaa	Matrubhasha
MATRUBHASAHAA	Matrubhasha
dil	Dil
Dil	Dil
dil	Dil
roshni	Roshni
rooshni	Roshni
sanskaar	Sanskaar
Sanskaar	Sanskaar
NIRVANAA	Nirvana
nirvana	Nirvana
nirvvana	Nirvana
Virasat	Virasat
Virasat	Virasat
IVRASAT	Virasat
hdartii	Dharti
dharti	Dharti
dhatri	Bhaturai
dhharti	Dharti
POOJAAA	Pooja
poojaaaa	Pooja
POOJAAA	Pooja
durg	Durga
durga	Durga
DUURGA	Durga
Raataa	Matar
Raataa	Matar
Bachpan	Bachpan
bachppan	Bachpan
bachpan	Bachpan
Bachppan	Bachpan
SSaanjhee	Saanjhee
sanjhee	Saanjhee
saanjhee	Saanjhee
prrem	Prem
PREM	Prem
BHAGWAN	Bhagwan
BBhagwna	Bhagwana
Krsihhna	Krishna
Krishna	Krishna
haawa	Chawal
Hawa	Chawal
Niravna	Nirvana
nirvna	Nirvana
nrivana	Nirvana
NIRVANA	Nirvana
ssanskaar	Sanskaar
Snskaar	Sanskaar
aaasha	Aasha
aassha	Aasha
aAshaa	Aasha
dall	Dal
DaDl	Dal
DAL	Dal
DAAL	Dal
Rooti	Roti
rooit	Dost
BACHPANI	Bachpani
BBachpani	Bachpani
Bachpani	Bachpani
bhatura	Bhatura
bhhatura	Bhatura
BHATUAR	Bhatura
Shaakti	Shakti
SHAKTI	Shakti
shakti	Shakti
asmita	Asmita
smita	Asmita
smmita	Asmita
CHAIAA	Chaia
Chaaiaa	Chaia
CHAIAA	Chaia
SAPANA	Sapna
SPANA	Kshana
SSpna	Sapna
Sapna	Sapna
durgga	Durga
durrga	Durga
durgga	Durga
PPOOJAI	Poojai
poojai	Poojai
pooji	Poojai
prem	Prem
prrema	Prema
PPREMA	Prema
PPrema	Prema
rrm	Prem
Ram	Aam
rm	Prem
ram	Aam
Haalawu	Halwau
HALWAUU	Halwau
shakti	Shakti
sshakti	Shakti
SHAKTTI	Shakti
BHATTURA	Bhatura
bhattura	Bhatura
durrga	Durga
DURGA	Durga
GANESHEE	Ganeshee
gnesheee	Ganeshee
gganeshee	Ganeshee
GANNESHEE	Ganeshee
MANZILU	Manzilu
Mannzilu	Manzilu
laaddu	Laddu
LADDU	Laddu
bhakati	Shakti
BHAKTTI	Shakti
svvera	Savera
SAVERAA	Savera
vsvera	Savera
SANSKARA	Sanskaara
Sanskaar	Sanskaar
Khushiuu	Khushiu
KKHUSHIU	Khushiu
khushiu	Khushiu
Khushiu	Khushiu
BHAJAAN	Bhajan
Bhajann	Bhajan
bhajan	Bhajan
Aassha	Aasha
aashha	Aasha
aasha	Aasha
assha	Aasha
savera	Savera
SAVERA	Savera
MUSSKANEE	Muskanee
umsknee	Muskanee
muskkanee	Muskanee
sapna	Sapna
saapna	Sapna
SAPNA	Sapna
pakorra	Pakora
pakkora	Pakora
klakar	Kalakar
kalakkar	Kalakar
kalakarr	Kalakar
kaalaakr	Kalakar
jjalebi	Jalebi
AJALEBI	Jalebi
JALEBBI	Jalebi
JALEBI	Jalebi
muksan	Muskan
musskan	Muskan
muskan	Muskan
MUSKANN	Muskan
bhnindi	Bhindi
BHINNDI	Bhindi
BHINDII	Bhindi
bhindi	Bhindi
dseha	Kshan
Deshha	Desha
dehsa	Desha
Deshaa	Desha
svear	Savera
SAVERA	Savera
SSAVERA	Savera
umeedn	Umeedn
umeedn	Umeedn
ummeedn	Umeedn
umeedn	Umeedn
Durgii	Durgai
durgaai	Durgai
Durgi	Durgai
pyararaa	Pyaara
ppyaaraa	Pyaara
yparraa	Pyaara
Pyyaaraa	Pyaara
aam	Aam
Aam	Aam
Laddu	Laddu
laddu	Laddu
Roti	Roti
rotoi	Roti
bhgwani	Bhagwani
Bhgwani	Bhagwani
BHAGWANI	Bhagwani
dil	Dil
Dil	Dil
diil	Dil
dill	Dil
rohsni	Roshni
roshin	Roshnin
Roshin	Roshnin
BHAGWANEE	Bhagwanee
bbhgwaene	Bhagwanee
POOJA	Pooja
pojo	Aloo
BIYRANIA	Biryania
biryaniaa	Biryania
humsfar	Humsafar
huumsafar	Humsafar
hhumfsar	Humsafar
Idli	Idli
IDDLI	Idli
dili	Idli
Deshh	Desh
deehs	Desh
desh	Desh
desh	Desh
shaktti	Shakti
Shakti	Shakti
matar	Matar
matar	Matar
matar	Matar
paneer	Paneer
paaneer	Paneer
paneeer	Paneer
paneer	Paneer
uGlabjamun	Gulabjamun
GULABJAMUN	Gulabjamun
BBHINDI	Bhindi
bhidndi	Bhindi
bhindi	Bhindi
bhaturaeee	Bhaturaee
bhaturaee	Bhaturaee
BHATURAEE	Bhaturaee
bhatauraee	Bhaturaee
PRASADD	Prasad
pprasad	Prasad
prsaad	Prasad
praasad	Prasad
DILNN	Diln
DIILN	Diln
Panneeru	Paneeru
Pnaeerru	Sapnau
PANEEERU	Paneeru
parivaarr	Parivaar
Parivaar	Parivaar
geettn	Geetn
GEETN	Geetn
Janaam	Janam
janam	Janam
Janamm	Janam
lasssi	Lassi
lassii	Lassi
musam	Mausam
MMAUSAM	Mausam
mtar	Matar
maatar	Matar
MATAR	Matar
MATAR	Matar
matrubhasha	Matrubhasha
Matrubhhasha	Matrubhasha
MATRUBHAASHA	Matrubhasha
zinndagi	Zindagi
zindgi	Zindagi
geet	Geet
Geet	Geet
swaru	Swaru
SSwrau	Swaru
SWARU	Swaru
humsaafar	Humsafar
HHumsafar	Humsafar
HUMSAFAR	Humsafar
roshni	Roshni
Roshni	Roshni
bachppan	Bachpan
bachpann	Bachpan
bachpan	Bachpan
Baachpan	Bachpan
poojaa	Pooja
POOAJ	Dosa
POOOJA	Pooja
Pooja	Pooja
diil	Dil
DIIL	Dil
Dil	Dil
durgg	Durga
duurga	Durga
dugr	Laddu
pprenr	Premn
prerna	Prerna
prerna	Prerna
Prerna	Prerna
snnskaar	Sanskaar
ASNSKAAR	Sanskaar
sappna	Sapna
SAPNA	Sapna
spnna	Sapna
Spna	Sapna
Spna	Sapna
pSna	Sapna
Sapna	Sapna
SAPNA	Sapna
DAL	Dal
dall	Dal
Dal	Dal
Dll	Idli
DAAL	Dal
DALL	Dal
mmuskan	Muskan
muksan	Muskan
MUSSKAN	Muskan
PPREMI	Premi
Premi	Premi
preemi	Premi
AALOO	Dal
Aloo	Dal
Alooo	Dal
Alooo	Dal
DINA	Dina
ddina	Dina
Gannesnh	Ganesh
Ganenshn	Ganeshn
manzil	Manzil
mmanzil	Manzil
Manzil	Manzil
mnzil	Manzil
PARIVAAR	Parivaar
parivaaar	Parivaar
parviaar	Parivaar
sanskaar	Sanskaar
sanskaar	Sanskaar
sansskaar	Sanskaar
saanskaar	Sanskaar
bhindi	Bhindi
BBhindi	Bhindi
BHINDI	Bhindi
bhindi	Bhindi
MATRUBHASHHA	Matrubhasha
MATRUBHHASHA	Matrubhasha
MATRUBHASHA	Matrubhasha
MATRUBBHASHA	Matrubhasha
raat	Virasat
raat	Virasat
raat	Virasat
PRASAAD	Prasad
prassad	Prasad
dal	Dal
Dl	Idli
dadl	Dal
KHUSHBOO	Khushboo
hkushboo	Khushboo
KHSUHBOO	Khushboo
doost	Dost
Dostt	Dost
SAPNA	Sapna
SAPNA	Sapna
sapna	Sapna
LADDU	Laddu
lddud	Dilu
laddu	Laddu
laddu	Laddu
ypyaaru	Pyaaru
Pyaaru	Pyaaru
PYAARUU	Pyaaru
HUMSAAFR	Humsafar
Humsafar	Humsafar
humsfar	Humsafar
virasaat	Virasat
Virssat	Virasat
PAKORAAU	Pakorau
pkaoorau	Pakorau
pakorau	Pakorau
kporau	Pakorau
HAWAI	Chawali
hawwai	Chawali
hwaii	Chai
hwai	Chai
saanjh	Saanjh
Saanjh	Saanjh
saanjh	Saanjh
saaanjh	Saanjh
halwaaa	Halwa
Hllawaa	Chawal
Hlwaaaa	Halwa
HALWWAAA	Halwa
lasssi	Lassi
Lssi	Idli
lassi	Lassi
shiv	Shiv
Shiv	Shiv
Idlli	Idli
Idlli	Idli
PAANI	Paani
Panii	Paani
paaani	Paani
khushboo	Khushboo
Khushboo	Khushboo
khsuhbooo	Khushboo
chai	Chai
CHAI	Chai
bachpanaa	Bachpanaa
bachhpanaa	Bachpanaa
bachpnaaa	Bachpanaa
sahaktiee	Shaktiee
shaktiee	Shaktiee
PYAARR	Pyaar
Pyara	Pyaara
pyaaar	Pyaar
Nirvnaaa	Nirvana
Nirvnaaa	Nirvana
NIRVANAA	Nirvana
dal	Dal
DALL	Dal
Dall	Dal
DDAL	Dal
chi	Shiv
Chhi	Shiv
CHHAI	Chai
chhi	Shiv
zindgiee	Zindagiee
izndagiee	Zindagiee
ZINDAGIEE	Zindagiee
Zindgieee	Zindagiee
bhajaanu	Bhajanu
Bhjanu	Bhajanu
rat	Virasat
raatt	Virasat
raaat	Virasat
raat	Virasat
ODSST	Dost
oDsst	Dost
DOST	Dost
RAAM	Aam
rm	Prem
ramm	Aam
Umeed	Umeed
UEMEED	Umeed
mueeed	Umeed
Dinn	Din
DINN	Din
DIIN	Din
DIN	Din
rosshin	Roshnin
Roshhni	Roshni
Paener	Paneer
paneeer	Paneer
Khwaaab	Khwaab
KHAWAB	Khwaab
Saanjhaa	Saanjha
saanjha	Saanjha
bbhajan	Bhajan
BHAJAAN	Bhajan
dal	Dal
dl	Idli
Parivvaar	Parivaar
APRIVAAAR	Parivaar
pprviaar	Parivaar
parivaar	Parivaar
lassi	Lassi
lassi	Lassi
SAFARN	Safarn
SAFARNN	Safarn
Safarn	Safarn
bhaktiaa	Bhaktia
bhaktiaa	Bhaktia
bhaktiaa	Bhaktia
apaneer	Paneer
Paaneer	Paneer
armm	Aam
Rm	Prem
ramm	Aam
RAM	Aam
Idlii	Idli
idli	Idli
IDLLI	Idli
dilli	Idli
saanjh	Saanjh
SAAANJH	Saanjh
SAANJH	Saanjh
PAANII	Paani
panaii	Sapnai
paaani	Paani
paani	Paani
aasimta	Asmita
asmiita	Asmita
DAL	Dal
dall	Dal
Daal	Dal
privaar	Parivaar
parivaaar	Parivaar
Pneera	Paneera
pneeera	Paneera
pneerra	Paneera
bhhgwan	Bhagwan
BHGAWAN	Bhagwan
Prrerna	Prerna
prerna	Prerna
Perrn	Prerna
bhajaan	Bhajan
Bhhajan	Bhajan
bhajan	Bhajan
ORTI	Roti
rooti	Roti
ORTI	Roti
BHAKTI	Shakti
HBAKTI	Shakti
BHATKI	Shakti
aPkora	Pakora
Pakora	Pakora
ALOOO	Dal
AAloo	Dal
Samosauu	Samosau
Samosau	Samosau
samosau	Samosau
JANAAM	Janam
janam	Janam
JANAM	Janam
JANAM	Janam
Halwaaa	Halwa
halwaaa	Halwa
kllakar	Kalakar
kalakar	Kalakar
kalakar	Kalakar
klakar	Kalakar
ROTIAAA	Rotia
ROTIAAA	Rotia
RROTIAA	Rotia
KHUSHBOOAAA	Khushbooaa
Khushbooaaa	Khushbooaa
khuushin	Khushin
khhushin	Khushin
khushin	Khushin
sapna	Sapna
Sapna	Sapna
SAPNA	Sapna
sapnna	Sapna
SHIVV	Shiv
Shiiv	Shiv
sihv	Shiv
Bhttura	Bhatura
bhatura	Bhatura
BHATURAA	Bhatura
Bhttura	Bhatura
dostuu	Dostu
odstu	Dostu
DOSTU	Dostu
dostu	Dostu
sswr	Swar
swar	Swar
nsnata	Sannata
sannata	Sannata
prem	Prem
PPREM	Prem
BANDEGAIIEE	Bandegaiee
BANDDGEAIEE	Bandegaiee
bnadeggaiee	Bandegaiee
kshann	Kshan
Kshnn	Kshan
kshana	Kshana
KSHAN	Kshan
Bhaajan	Bhajan
BHAJAN	Bhajan
DHARTTI	Dharti
DDHARTI	Dharti
dhrti	Dharti
umuskan	Muskan
MUSKAN	Muskan
MUSSKAN	Muskan
LADDU	Laddu
Laaddu	Laddu
Ldduu	Dilu
LADDU	Laddu
bbiryani	Biryani
biryanni	Biryani
BIRYANI	Biryani
ADLL	Dal
Dl	Idli
samoosa	Samosa
saamosa	Samosa
Saomosa	Samosa
dhratii	Shakti
dharttii	Dharti
DHATRIII	Bhaturai
poojja	Pooja
POOOJA	Pooja
opoj	Pooja
Pooj	Pooja
bndegaai	Bandegai
bandegai	Bandegai
BANNDEGAI	Bandegai
UMEEED	Umeed
umeeed	Umeed
UMEED	Umeed
UMEEED	Umeed
hKwaaab	Khwaab
Khwaab	Khwaab
Muskna	Muskana
musakn	Muskan
muskaan	Muskan
khushi	Khushi
hKushi	Khushi
Dlil	Idli
dill	Dil
SHIHV	Shiv
SHIV	Shiv
ssvera	Savera
SAVERA	Savera
pall	Dal
pl	Dal
Dinnn	Din
diinn	Din
Dnin	Paanin
DALAA	Pala
DALAA	Pala
Dalaa	Pala
DALAAA	Pala
CHAINN	Chain
hcain	Chain
chhain	Chain
saanjjh	Saanjh
sanjh	Saanjh
SAANJH	Saanjh
Shaktii	Shakti
sshakti	Shakti
shaktti	Shakti
Rotii	Roti
Rotti	Roti
SWARAA	Swara
swraa	Swara
swsara	Swara
SWARA	Swara
Zinadggi	Zindagi
ZNIDAGGI	Zindagi
ZINDAGI	Zindagi
IZNDAGI	Zindagi
PYAAR	Pyaar
pyaaar	Pyaar
hlwa	Halwa
HALLWA	Halwa
ahlwa	Halwa
PAL	Dal
Pll	Dal
Pall	Dal
pal	Dal
Humsaffar	Humsafar
HUMSAFRA	Humsafara
Kshaan	Kshan
KSHAAN	Kshan
KHSAN	Kshan
hawaa	Chawal
Hwaa	Khwaab
HHawaa	Chawal
hawaa	Chawal
DOSA	Dosa
DOSA	Dosa
Pooji	Poojai
ppooij	Roti
bhkkti	Shakti
bhaakti	Shakti
MMUSKAN	Muskan
MUSKANN	Muskan
muskann	Muskan
raat	Virasat
rat	Virasat
Pli	Idli
plpi	Idli
paali	Pali
plli	Idli
matrubhashaai	Matrubhashai
MATRUBHASHAI	Matrubhashai
sansakar	Sanskaar
Sanskaar	Sanskaar
Snskakar	Sanskaar
BIYRANI	Biryani
biryani	Biryani
Dsoa	Dosa
dossa	Dosa
Virassat	Virasat
Vriasat	Virasat
VIRSAAT	Virasat
Matrubhassha	Matrubhasha
matrubhasha	Matrubhasha
MATRUBHASHA	Matrubhasha
nirvana	Nirvana
Nirvana	Nirvana
NIRVANA	Nirvana
hawau	Hawau
hawau	Hawau
hwaau	Khwaabu
CHAIEEE	Chaiee
chaiee	Chaiee
chaiiee	Chaiee
CHHAIEE	Chaiee
RASGULLAA	Rasgulla
rsgulla	Rasgulla
Rsgulla	Rasgulla
dal	Dal
DAL	Dal
dl	Idli
shantii	Shanti
SHANTI	Shanti
khushoboo	Khushboo
khushsboo	Khushboo
Biryaniaa	Biryania
biryniaa	Biryania
BIRYANIAA	Biryania
snanata	Sannata
sannaata	Sannata
deesh	Desh
deesh	Desh
shhkti	Shakti
sshkti	Shakti
shaktii	Shakti
shaktti	Shakti
ppakora	Pakora
Pkoraa	Pakora
Pakora	Pakora
Pakora	Pakora
saveraa	Savera
savvera	Savera
SAVVERA	Savera
SAVERA	Savera
Jnam	Janam
jaanm	Janam
aassha	Aasha
AASHA	Aasha
aashaa	Aasha
roti	Roti
roti	Roti
Pal	Dal
pal	Dal
PPAL	Dal
DILL	Dil
dill	Dil
diil	Dil
dil	Dil
RASGULLAA	Rasgulla
rsguulla	Rasgulla
arssgulla	Rasgulla
rrm	Prem
RAM	Aam
rram	Aam
rasgulla	Rasgulla
RASGULLLA	Rasgulla
rasgulla	Rasgulla
Rasggulla	Rasgulla
Durgga	Durga
DURGA	Durga
durga	Durga
duurag	Durga
sanskaaari	Sanskaari
sanskkaari	Sanskaari
SAANSKAARI	Sanskaari
SANSSKAARI	Sanskaari
Bndegaai	Bandegai
bndegai	Bandegai
Desshn	Deshn
deshn	Deshn
DESSHN	Deshn
sanskaaari	Sanskaari
SSANSKAAIR	Sanskaar
sanskkaari	Sanskaari
Shnti	Shanti
SHAANTI	Shanti
alooo	Dal
aloo	Dal
ALOO	Dal
MUSSKAN	Muskan
Muskan	Muskan
suukoon	Sukoon
Sukoonn	Sukoon
Sukooon	Sukoon
PPrernu	Prernau
Prernau	Prernau
bhaktii	Shakti
bhaktii	Shakti
aaam	Aam
AAM	Aam
aamm	Aam
WSARAAA	Swara
SWWARAA	Swara
SWARAA	Swara
Ganesh	Ganesh
Ganesh	Ganesh
ram	Aam
RRAM	Aam
kshnnee	Kshanee
KSHNAEE	Krishnaee
prern	Prerna
PRERRNA	Prerna
chawal	Chawal
chawwal	Chawal
CHAWAL	Chawal
